id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B-cells|B-cells	B-cells|CAF	B-cells|Endothelial cells	B-cells|Macrophages	B-cells|NK	B-cells|T-cells	CAF|B-cells	CAF|CAF	CAF|Endothelial cells	CAF|Macrophages	CAF|NK	CAF|T-cells	Endothelial cells|B-cells	Endothelial cells|CAF	Endothelial cells|Endothelial cells	Endothelial cells|Macrophages	Endothelial cells|NK	Endothelial cells|T-cells	Macrophages|B-cells	Macrophages|CAF	Macrophages|Endothelial cells	Macrophages|Macrophages	Macrophages|NK	Macrophages|T-cells	NK|B-cells	NK|CAF	NK|Endothelial cells	NK|Macrophages	NK|NK	NK|T-cells	T-cells|B-cells	T-cells|CAF	T-cells|Endothelial cells	T-cells|Macrophages	T-cells|NK	T-cells|T-cells
CPI-SS07CA5A6F1	EPHA4_EFNB3	simple:P54764	simple:Q15768	EPHA4	EFNB3	False	True	True	curated	False	2.10342	3.35858	0.0	2.02433	0.0	2.13579	5.04393	6.29909	0.0	4.96483	0.0	5.07629	10.35217	11.60733	0.0	10.27308	0.0	10.38454	0.39635	1.65151	0.0	0.31726	0.0	0.42872	4.76068	6.01584	0.0	4.68158	0.0	4.79304	3.55556	4.81072	0.0	3.47647	0.0	3.58792
CPI-SS087A17AD6	EPO_EPOR	simple:P01588	simple:P19235	EPO	EPOR	True	False	True	curated	False	1.42157	6.57563	1.71603	3.3548	4.37043	3.27473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.19035	6.34441	1.48482	3.12358	4.13922	3.04351
CPI-SS0A0DE9CD6	EPO_EPHB4	simple:P01588	simple:P54760	EPO	EPHB4	True	False	True	IMEx,InnateDB-All,IntAct	False	0.66342	2.85233	25.04868	1.03872	0.0	0.48694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4322	2.62112	24.81747	0.80751	0.0	0.25572
CPI-SS08D0F9109	EFNB2_EPHB4	simple:P52799	simple:P54760	EFNB2	EPHB4	False	True	True	curated	False	0.47905	2.66796	24.86431	0.85435	0.0	0.30256	0.8147	3.00361	25.19996	1.19	0.0	0.63821	21.52817	23.71709	45.91343	21.90348	0.0	21.35169	0.41409	2.603	24.79935	0.78939	0.0	0.2376	0.0	0.0	0.0	0.0	0.0	0.0	0.81129	3.0002	25.19655	1.1866	0.0	0.63481
CPI-SS0586F2596	EPHB2_EFNA5	simple:P29323	simple:P52803	EPHB2	EFNA5	False	True	False	curated	False	0.46184	24.35353	78.06984	0.93877	0.97611	2.08218	3.18855	27.08023	80.79654	3.66548	3.70282	4.80888	2.42335	26.31503	80.03134	2.90027	2.93762	4.04368	3.92272	27.8144	81.53071	4.39965	4.43699	5.54306	0.0	0.0	0.0	0.0	0.0	0.0	0.48303	24.37472	78.09103	0.95996	0.9973	2.10337
CPI-SS03A2EFDD5	EPHA1_EFNA5	simple:P21709	simple:P52803	EPHA1	EFNA5	False	True	False	curated	False	0.37021	24.2619	77.97821	0.84714	0.88448	1.99055	0.0	0.0	0.0	0.0	0.0	0.0	1.2228	25.11449	78.83079	1.69973	1.73707	2.84314	0.47773	24.36941	78.08572	0.95466	0.992	2.09806	10.79652	34.6882	88.40451	11.27345	11.31079	12.41686	9.26672	33.1584	86.87471	9.74365	9.78099	10.88705
CPI-SS02AFCED82	EPHA2_EFNA5	simple:P29317	simple:P52803	EPHA2	EFNA5	False	True	False	curated	False	0.34791	24.2396	77.95591	0.82484	0.86218	1.96825	4.57899	28.47067	82.18698	5.05592	5.09326	6.19933	20.55543	44.44712	98.16342	21.03236	21.0697	22.17577	0.0	0.0	0.0	0.0	0.0	0.0	1.13035	25.02203	78.73834	1.60728	1.64462	2.75069	0.40865	24.30033	78.01664	0.88557	0.92291	2.02898
CPI-SS0BEAB521F	EPHA3_EFNA5	simple:P29320	simple:P52803	EPHA3	EFNA5	True	True	False	curated	False	0.90087	24.79256	78.50886	1.3778	1.41514	2.52121	17.49534	41.38702	95.10333	17.97227	18.00961	19.11567	0.35557	24.24726	77.96356	0.8325	0.86984	1.97591	0.39384	24.28552	78.00183	0.87077	0.90811	2.01417	0.40296	24.29464	78.01095	0.87988	0.91723	2.02329	0.68708	24.57877	78.29508	1.16401	1.20135	2.30742
CPI-SS012CCE326	EPHA8_EFNA5	simple:P29322	simple:P52803	EPHA8	EFNA5	False	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51572	24.40741	78.12371	0.99265	1.02999	2.13606
CPI-SS082ABF1EA	EFNB2_EPHB3	simple:P52799	simple:P54753	EFNB2	EPHB3	False	True	True	curated	False	0.2964	4.65934	0.59507	1.00921	0.0	0.14759	0.63205	4.99499	0.93072	1.34486	0.0	0.48324	21.34552	25.70847	21.64419	22.05834	0.0	21.19672	0.23144	4.59438	0.53011	0.94425	0.0	0.08263	0.0	0.0	0.0	0.0	0.0	0.0	0.62864	4.99159	0.92731	1.34146	0.0	0.47984
CPI-SS0BFD8E056	EFNB2_EPHB1	simple:P52799	simple:P54762	EFNB2	EPHB1	False	True	True	curated	False	0.1668	2.30497	3.68661	0.0	0.41286	0.21772	0.50245	2.64062	4.02226	0.0	0.74851	0.55337	21.21593	23.3541	24.73574	0.0	21.46198	21.26684	0.10184	2.24002	3.62166	0.0	0.3479	0.15276	0.0	0.0	0.0	0.0	0.0	0.0	0.49905	2.63722	4.01886	0.0	0.7451	0.54996
CPI-SS01A8F745A	EPHA1_EFNA3	simple:P21709	simple:P52797	EPHA1	EFNA3	False	True	False	curated	False	0.19579	0.22019	0.0	0.3959	0.0	0.32269	0.0	0.0	0.0	0.0	0.0	0.0	1.04838	1.07278	0.0	1.24848	0.0	1.17528	0.30331	0.32771	0.0	0.50341	0.0	0.4302	10.6221	10.6465	0.0	10.8222	0.0	10.74899	9.0923	9.1167	0.0	9.2924	0.0	9.21919
CPI-SS07BECB892	EPHA2_EFNA3	simple:P29317	simple:P52797	EPHA2	EFNA3	False	True	False	curated	False	0.17349	0.19789	0.0	0.37359	0.0	0.30039	4.40457	4.42897	0.0	4.60467	0.0	4.53146	20.38101	20.40541	0.0	20.58111	0.0	20.50791	0.0	0.0	0.0	0.0	0.0	0.0	0.95593	0.98033	0.0	1.15603	0.0	1.08282	0.23423	0.25862	0.0	0.43433	0.0	0.36112
CPI-SS0AB0604B5	EPHA3_EFNA3	simple:P29320	simple:P52797	EPHA3	EFNA3	True	True	False	curated	False	0.72645	0.75085	0.0	0.92655	0.0	0.85334	17.32092	17.34532	0.0	17.52102	0.0	17.44781	0.18115	0.20555	0.0	0.38125	0.0	0.30805	0.21942	0.24382	0.0	0.41952	0.0	0.34631	0.22854	0.25293	0.0	0.42864	0.0	0.35543	0.51266	0.53706	0.0	0.71276	0.0	0.63956
CPI-SS0DF162C10	EPHA8_EFNA3	simple:P29322	simple:P52797	EPHA8	EFNA3	False	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3413	0.3657	0.0	0.5414	0.0	0.4682
CPI-SS05E6D620E	EPHA1_EFNA4	simple:P21709	simple:P52798	EPHA1	EFNA4	True	True	False	curated	False	9.56201	5.16189	7.81152	10.67641	6.30262	4.53919	0.0	0.0	0.0	0.0	0.0	0.0	10.41459	6.01448	8.66411	11.529	7.15521	5.39178	9.66952	5.26941	7.91903	10.78393	6.41013	4.6467	19.98831	15.5882	18.23782	21.10272	16.72892	14.96549	18.45851	14.0584	16.70802	19.57292	15.19912	13.43569
CPI-SS09F973C1A	EPHA2_EFNA4	simple:P29317	simple:P52798	EPHA2	EFNA4	True	True	False	curated	False	9.5397	5.13959	7.78922	10.65411	6.28032	4.51689	13.77078	9.37067	12.02029	14.88519	10.51139	8.74796	29.74722	25.34711	27.99674	30.86163	26.48784	24.72441	0.0	0.0	0.0	0.0	0.0	0.0	10.32214	5.92203	8.57165	11.43655	7.06276	5.29932	9.60044	5.20033	7.84995	10.71484	6.34105	4.57762
CPI-SS041888D39	EPHA3_EFNA4	simple:P29320	simple:P52798	EPHA3	EFNA4	True	True	False	curated	False	10.09266	5.69255	8.34218	11.20707	6.83328	5.06985	26.68713	22.28702	24.93664	27.80154	23.42774	21.66431	9.54736	5.14725	7.79688	10.66177	6.28798	4.52455	9.58563	5.18552	7.83514	10.70004	6.32624	4.56281	9.59475	5.19464	7.84426	10.70916	6.33536	4.57193	9.87887	5.47876	8.12839	10.99328	6.61949	4.85606
CPI-SS02B285B4D	EPHA8_EFNA4	simple:P29322	simple:P52798	EPHA8	EFNA4	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.70751	5.3074	7.95703	10.82192	6.44813	4.6847
CPI-SS04C396C5D	VGF_NTRK1	simple:O15240	simple:P04629	VGF	NTRK1	True	False	True	InnateDB-All	False	0.10611	1.59953	0.1613	0.0	0.13167	1.68427	0.06301	1.55643	0.1182	0.0	0.08857	1.64117	0.0	0.0	0.0	0.0	0.0	0.0	0.2621	1.75553	0.3173	0.0	0.28766	1.84027	0.19685	1.69027	0.25205	0.0	0.22241	1.77502	0.12368	1.6171	0.17888	0.0	0.14924	1.70185
CPI-SS052127A00	NGF_NTRK1	simple:P01138	simple:P04629	NGF	NTRK1	True	False	True	curated	False	0.01801	1.51143	0.0732	0.0	0.04357	1.59618	29.1668	30.66022	29.222	0.0	29.19236	30.74497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02759	1.52101	0.08279	0.0	0.05315	1.60576
CPI-SS0EDD4928A	NGF_NGFR	simple:P01138	simple:P08138	NGF	NGFR	True	False	True	curated	False	0.15441	17.15079	0.01944	0.42788	0.0	0.17956	29.30321	46.29958	29.16823	29.57667	0.0	29.32835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.164	17.16037	0.02902	0.43746	0.0	0.18914
CPI-SS08B85996F	TTR_NGFR	simple:P02766	simple:P08138	TTR	NGFR	True	False	True	IMEx,InnateDB-All,MINT	False	0.26089	17.25726	0.12591	0.53436	0.0	0.28603	0.0	0.0	0.0	0.0	0.0	0.0	3.10556	20.10193	2.97058	3.37903	0.0	3.1307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40136	17.39773	0.26638	0.67483	0.0	0.4265
CPI-SS00D3CD86E	TTR_DDR1	simple:P02766	simple:Q08345	TTR	DDR1	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	3.97527	3.65886	5.25788	1.64069	0.18149	0.62258	0.0	0.0	0.0	0.0	0.0	0.0	6.81994	6.50353	8.10255	4.48536	3.02616	3.46724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.11574	3.79933	5.39835	1.78116	0.32196	0.76304
CPI-SS06006F870	TTR_AGER	simple:P02766	simple:Q15109	TTR	AGER	True	False	True	I2D,IMEx,InnateDB-All,MINT	False	1.80334	0.68582	1.81677	4.16072	1.44918	4.86919	0.0	0.0	0.0	0.0	0.0	0.0	4.64801	3.53049	4.66144	7.00539	4.29384	7.71386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.94381	0.82629	1.95724	4.30119	1.58964	5.00966
CPI-SS0AB647854	GPR37_PSAP	simple:O15354	simple:P07602	GPR37	PSAP	True	True	False	guidetopharmacology.org	False	152.4	548.60158	408.58967	2656.63496	199.58182	141.25644	152.49877	548.70034	408.68843	2656.73373	199.68059	141.35521	155.745	551.94657	411.93466	2659.97996	202.92682	144.60144	152.42147	548.62305	408.61114	2656.65643	199.60329	141.27791	0.0	0.0	0.0	0.0	0.0	0.0	152.79318	548.99476	408.98285	2657.02815	199.975	141.64963
CPI-SS082900482	GPR37L1_PSAP	simple:O60883	simple:P07602	GPR37L1	PSAP	True	True	False	guidetopharmacology.org	False	158.90264	555.10421	415.0923	2663.1376	206.08445	147.75908	154.40574	550.60731	410.5954	2658.6407	201.58756	143.26218	155.81945	552.02102	412.00911	2660.05441	203.00127	144.67589	154.59243	550.79401	410.78209	2658.82739	201.77425	143.44887	158.58478	554.78636	414.77444	2662.81974	205.7666	147.44122	159.16572	555.3673	415.35539	2663.40069	206.34754	148.02217
CPI-SS0A915097A	GRIN2D_IL16	simple:O15399	simple:Q14005	GRIN2D	IL16	True	True	False	I2D	False	60.46473	4.43737	1.33721	9.7207	65.0947	52.77046	60.53913	4.51176	1.41161	9.7951	65.1691	52.84486	60.51098	4.48362	1.38346	9.76695	65.14095	52.81671	60.73005	4.70268	1.60253	9.98602	65.36002	53.03578	0.0	0.0	0.0	0.0	0.0	0.0	60.51589	4.48853	1.38837	9.77186	65.14586	52.82162
CPI-SS070B0E458	GRIN2A_IL16	simple:Q12879	simple:Q14005	GRIN2A	IL16	True	True	False	I2D	False	60.96938	4.94202	1.84186	10.22535	65.59935	53.27511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.47806	4.45069	1.35054	9.73403	65.10803	52.78379	61.4232	5.39583	2.29567	10.67916	66.05316	53.72892	60.72389	4.69653	1.59637	9.97986	65.35386	53.02962
CPI-SS0D529E576	GRIN2B_IL16	simple:Q13224	simple:Q14005	GRIN2B	IL16	True	True	False	I2D	False	60.52846	4.50109	1.40094	9.78443	65.15843	52.83419	61.65125	5.62388	2.52373	10.90722	66.28122	53.95698	0.0	0.0	0.0	0.0	0.0	0.0	60.71595	4.68858	1.58843	9.97192	65.34592	53.02168	0.0	0.0	0.0	0.0	0.0	0.0	60.58489	4.55753	1.45737	9.84086	65.21486	52.89062
CPI-SS068C129D6	CSF1_SIRPA	simple:P09603	simple:P78324	CSF1	SIRPA	True	False	True	I2D	False	2.0919	9.16895	35.40689	33.78017	4.26092	0.5839	34.20499	41.28203	67.51997	65.89325	36.374	32.69698	22.25233	29.32938	55.56731	53.9406	24.42135	20.74433	5.93061	13.00766	39.24559	37.61888	8.09963	4.42261	4.30111	11.37815	37.61609	35.98938	6.47013	2.7931	22.83711	29.91415	56.15209	54.52537	25.00612	21.3291
CPI-SS086615F9B	CSF1_CELSR3	simple:P09603	simple:Q9NYQ7	CSF1	CELSR3	True	False	True	I2D	False	0.52015	0.23432	1.13658	0.64779	0.4236	1.01115	32.63323	32.3474	33.24966	32.76088	32.53668	33.12423	20.68058	20.39475	21.29701	20.80822	20.58402	21.17157	4.35886	4.07303	4.97528	4.4865	4.2623	4.84985	2.72935	2.44352	3.34578	2.857	2.6328	3.22035	21.26535	20.97952	21.88178	21.393	21.1688	21.75635
CPI-SS04861AD1A	FGFR4_SCGB3A1	simple:P22455	simple:Q96QR1	FGFR4	SCGB3A1	True	True	False	IMEx,InnateDB-All,MINT	False	0.0	0.0	0.0	0.0	0.0	0.0	3.10254	0.0	7.82465	0.0	0.0	5.1048	0.31601	0.0	5.03811	0.0	0.0	2.31827	0.06037	0.0	4.78248	0.0	0.0	2.06263	0.0	0.0	0.0	0.0	0.0	0.0	0.19618	0.0	4.91828	0.0	0.0	2.19844
CPI-SS055B305F1	CEACAM1_CD209	simple:P13688	simple:Q9NNX6	CEACAM1	CD209	True	False	True	curated	False	8.94875	7.97619	9.66271	26.89316	8.18119	8.71649	3.64747	2.6749	4.36142	21.59187	2.87991	3.4152	33.43864	32.46607	34.15259	51.38304	32.67107	33.20637	5.10473	4.13216	5.81868	23.04913	4.33717	4.87247	3.51624	2.54368	4.23019	21.46064	2.74868	3.28398	7.09423	6.12166	7.80818	25.03863	6.32666	6.86196
CPI-SS0A2949959	ICAM3_CD209	simple:P32942	simple:Q9NNX6	ICAM3	CD209	True	False	True	curated	False	91.07116	90.09859	91.78511	109.01556	90.30359	90.83889	10.08959	9.11703	10.80355	28.034	9.32203	9.85733	4.60347	3.6309	5.31742	22.54787	3.8359	4.3712	29.72418	28.75162	30.43814	47.66859	28.95662	29.49192	129.00618	128.03362	129.72014	146.95058	128.23862	128.77392	112.19053	111.21796	112.90448	130.13493	111.42296	111.95826
CPI-SS0A2D7895C	CEACAM1_CEACAM6	simple:P13688	simple:P40199	CEACAM1	CEACAM6	True	False	False	curated	False	5.59833	5.49154	0.0	5.55815	5.50713	5.76513	0.29704	0.19025	0.0	0.25687	0.20584	0.46385	30.08821	29.98142	0.0	30.04803	29.99701	30.25501	1.7543	1.64751	0.0	1.71413	1.66311	1.92111	0.16581	0.05902	0.0	0.12564	0.07462	0.33262	3.7438	3.63701	0.0	3.70363	3.6526	3.9106
CPI-SS0322747C2	CEACAM5_CEACAM6	simple:P06731	simple:P40199	CEACAM5	CEACAM6	False	False	False	curated	False	3.10784	3.00105	0.0	3.06767	3.01665	3.27465	1.09524	0.98845	0.0	1.05506	1.00404	1.26204	1.54013	1.43334	0.0	1.49996	1.44893	1.70693	1.41201	1.30521	0.0	1.37183	1.32081	1.57881	3.07207	2.96527	0.0	3.03189	2.98087	3.23887	3.11835	3.01155	0.0	3.07817	3.02715	3.28515
CPI-SS08C411721	CEACAM8_CEACAM6	simple:P31997	simple:P40199	CEACAM8	CEACAM6	False	False	False	curated	False	6.34919	6.2424	0.0	6.30901	6.25799	6.51599	1.33876	1.23197	0.0	1.29858	1.24756	1.50556	2.30032	2.19353	0.0	2.26014	2.20912	2.46712	1.78319	1.6764	0.0	1.74301	1.69199	1.94999	3.90876	3.80197	0.0	3.86859	3.81757	4.07557	4.4956	4.38881	0.0	4.45543	4.4044	4.6624
CPI-SS001BF66E8	CEACAM6_CEACAM6	simple:P40199	simple:P40199	CEACAM6	CEACAM6	False	False	False	curated	False	0.24932	0.14253	0.0	0.20914	0.15812	0.41612	0.14253	0.03574	0.0	0.10235	0.05133	0.30933	0.0	0.0	0.0	0.0	0.0	0.0	0.20914	0.10235	0.0	0.16897	0.11795	0.37595	0.15812	0.05133	0.0	0.11795	0.06692	0.32492	0.41612	0.30933	0.0	0.37595	0.32492	0.58292
CPI-SS0CCDBBBC0	CEACAM1_CEACAM8	simple:P13688	simple:P31997	CEACAM1	CEACAM8	True	False	False	curated	False	11.6982	6.68777	7.64933	7.1322	9.25777	9.84461	6.39691	1.38648	2.34804	1.83091	3.95649	4.54333	36.18808	31.17765	32.13921	31.62208	33.74765	34.33449	7.85417	2.84374	3.8053	3.28817	5.41375	6.00059	6.26568	1.25525	2.21681	1.69968	3.82526	4.4121	9.84367	4.83324	5.7948	5.27767	7.40325	7.99008
CPI-SS0D449DE26	MLNR_GHRL	simple:O43193	simple:Q9UBU3	MLNR	GHRL	True	True	False	I2D,InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75772	5.32151	12.14241	6.50645	2.53988	1.21204
CPI-SS042EB8C7A	TBXA2R_GHRL	simple:P21731	simple:Q9UBU3	TBXA2R	GHRL	True	True	False	InnateDB-All	False	18.78426	23.34805	30.16895	24.53299	20.56642	19.23858	8.93632	13.50011	20.32101	14.68505	10.71848	9.39064	14.41388	18.97767	25.79857	20.16262	16.19604	14.8682	7.59839	12.16218	18.98308	13.34712	9.38055	8.05271	16.19216	20.75595	27.57685	21.94089	17.97432	16.64647	20.64073	25.20452	32.02542	26.38947	22.42289	21.09505
CPI-SS043E0F61D	PTGER3_GHRL	simple:P43115	simple:Q9UBU3	PTGER3	GHRL	True	True	False	InnateDB-All	False	1.1181	5.68189	12.50279	6.86684	2.90026	1.57242	4.86198	9.42577	16.24667	10.61072	6.64414	5.3163	0.0	0.0	0.0	0.0	0.0	0.0	0.82278	5.38657	12.20747	6.57152	2.60494	1.2771	0.0	0.0	0.0	0.0	0.0	0.0	0.99473	5.55852	12.37942	6.74346	2.77689	1.44905
CPI-SS05D406038	PTGIR_GHRL	simple:P43119	simple:Q9UBU3	PTGIR	GHRL	True	True	False	InnateDB-All	False	0.74647	5.31026	12.13116	6.49521	2.52863	1.20079	15.82496	20.38875	27.20965	21.57369	17.60712	16.27928	0.9046	5.46839	12.28929	6.65333	2.68676	1.35892	5.95287	10.51666	17.33756	11.7016	7.73503	6.40718	0.0	0.0	0.0	0.0	0.0	0.0	2.43978	7.00357	13.82447	8.18852	4.22194	2.8941
CPI-SS090987D9C	GHRHR_GHRL	simple:Q02643	simple:Q9UBU3	GHRHR	GHRL	True	True	False	I2D	False	0.76063	5.32442	12.14532	6.50936	2.54279	1.21495	0.0	0.0	0.0	0.0	0.0	0.0	0.8533	5.41709	12.23799	6.60204	2.63546	1.30762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.74353	5.30732	12.12822	6.49226	2.52569	1.19784
CPI-SS07D40A3F3	GHSR_GHRL	simple:Q92847	simple:Q9UBU3	GHSR	GHRL	True	True	False	guidetopharmacology.org	False	1.31943	5.88322	12.70412	7.06817	3.10159	1.77375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.74453	5.30832	12.12922	6.49326	2.52669	1.19884	0.0	0.0	0.0	0.0	0.0	0.0	0.91126	5.47505	12.29595	6.65999	2.69342	1.36557
CPI-SS085C150CE	ACE2_GHRL	simple:Q9BYF1	simple:Q9UBU3	ACE2	GHRL	True	True	False	I2D	False	0.72588	5.28967	12.11057	6.47462	2.50804	1.1802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81175	5.37554	12.19644	6.56049	2.59391	1.26607
CPI-SS0EB3C2743	GHSR_LEAP2	simple:Q92847	simple:Q969E1	GHSR	LEAP2	True	True	False	guidetopharmacology.org	False	3.76156	1.1259	1.65919	2.63927	4.43675	4.03303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.18665	0.55099	1.08428	2.06437	3.86184	3.45813	0.0	0.0	0.0	0.0	0.0	0.0	3.35338	0.71772	1.25101	2.2311	4.02857	3.62486
CPI-SS079DDF890	TNFSF12_TNFRSF25	simple:O43508	simple:Q93038	TNFSF12	TNFRSF25	True	False	True	I2D	False	2.42271	6.16891	20.42437	4.77466	21.61248	44.51443	4.26024	8.00644	22.2619	6.61219	23.45001	46.35196	2.77731	6.52351	20.77897	5.12926	21.96708	44.86903	12.0043	15.7505	30.00596	14.35625	31.19407	54.09602	1.6982	5.4444	19.69986	4.05014	20.88796	43.78992	3.74867	7.49487	21.75033	6.10062	22.93844	45.84039
CPI-SS0B0CF0EDF	TNFSF15_TNFRSF25	simple:O95150	simple:Q93038	TNFSF15	TNFRSF25	True	False	True	guidetopharmacology.org	False	2.00912	5.75532	20.01078	4.36107	21.19889	44.10084	0.47712	4.22332	18.47879	2.82907	19.66689	42.56885	0.97339	4.7196	18.97506	3.32534	20.16316	43.06512	6.44913	10.19533	24.4508	8.80108	25.6389	48.54086	1.43837	5.18458	19.44004	3.79032	20.62814	43.5301	1.8618	5.608	19.86347	4.21375	21.05157	43.95353
CPI-SS02EF3E1BA	TNFSF12_TNFRSF12A	simple:O43508	simple:Q9NP84	TNFSF12	TNFRSF12A	True	False	True	curated	False	0.0	180.42539	5.92001	14.73111	2.83471	4.95995	0.0	182.26292	7.75754	16.56863	4.67224	6.79748	0.0	180.77999	6.27461	15.08571	3.18931	5.31455	0.0	190.00698	15.5016	24.3127	12.4163	14.54154	0.0	179.70088	5.1955	14.00659	2.1102	4.23544	0.0	181.75135	7.24597	16.05707	4.16067	6.28591
CPI-SS029C6E8FA	TNFSF15_TNFRSF6B	simple:O95150	simple:O95407	TNFSF15	TNFRSF6B	True	False	False	curated	False	3.33946	66.50708	86.96103	6.03602	6.94548	3.32336	1.80747	64.97509	85.42904	4.50403	5.41349	1.79137	2.30374	65.47136	85.92531	5.0003	5.90976	2.28764	7.77948	70.9471	91.40105	10.47604	11.3855	7.76338	2.76872	65.93634	86.39029	5.46528	6.37474	2.75262	3.19215	66.35977	86.81372	5.88871	6.79817	3.17605
CPI-SS0B9DC75DD	TNFSF14_TNFRSF6B	simple:O43557	simple:O95407	TNFSF14	TNFRSF6B	True	False	False	curated	False	6.66901	69.83663	90.29058	9.36557	10.27503	6.65291	5.94863	69.11625	89.57019	8.64518	9.55464	5.93253	4.90557	68.07319	88.52714	7.60213	8.51159	4.88947	5.72204	68.88966	89.3436	8.41859	9.32805	5.70594	28.99821	92.16583	112.61978	31.69477	32.60423	28.98211	18.25661	81.42423	101.87818	20.95317	21.86262	18.24051
CPI-SS0D9BC4188	GNRH2_GNRHR	simple:O43555	simple:P30968	GNRH2	GNRHR	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.40062	2.48252	2.49386	2.21012	2.74413	2.59717	0.49308	0.57498	0.58632	0.30258	0.83659	0.68963	0.0	0.0	0.0	0.0	0.0	0.0	0.23389	0.31579	0.32713	0.04339	0.57739	0.43044
CPI-SS0D9EFC4F7	GNRH1_GNRHR	simple:P01148	simple:P30968	GNRH1	GNRHR	True	False	True	I2D	False	1.29468	1.37659	1.38792	1.10419	1.63819	1.49123	0.94099	1.02289	1.03423	0.75049	1.2845	1.13754	0.5179	0.59981	0.61114	0.3274	0.86141	0.71445	1.09635	1.17826	1.18959	0.90585	1.43986	1.2929	0.0	0.0	0.0	0.0	0.0	0.0	1.73077	1.81268	1.82401	1.54027	2.07428	1.92732
CPI-SS08A819670	CD70_GPRC5B	simple:P32970	simple:Q9NZH0	CD70	GPRC5B	True	False	True	InnateDB-All	False	11.2416	34.5039	108.26787	11.621	0.0	11.85514	8.00341	31.26571	105.02967	8.38281	0.0	8.61695	0.0	0.0	0.0	0.0	0.0	0.0	0.32088	23.58318	97.34714	0.70028	0.0	0.93442	0.51937	23.78167	97.54563	0.89877	0.0	1.13291	12.68688	35.94918	109.71314	13.06628	0.0	13.30042
CPI-SS084816B12	HCRT_HCRTR1	simple:O43612	simple:O43613	HCRT	HCRTR1	True	False	True	guidetopharmacology.org	False	0.04584	0.0	0.9382	0.0	0.0	0.07907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12077	0.0	1.01313	0.0	0.0	0.154
